p1.key,p1.hotel_name,p1.city_name,p1.country_code,p1.hotel_address,p1.star_rating,p1.postal_code,p2.key,p2.hotel_name,p2.city_name,p2.country_code,p2.hotel_address,p2.star_rating,p2.postal_code
3A124FC21F3C03F54A74BEEB04082F49,Hotel Route Inn Aizuwakamatsu,Fukushima,JP,"1-5, Heian-cho, Aizuwakamatsu-city",3,965-0026,3792A35FA8BE1703EE344092A43CD8F9,Hotel Route-Inn Aizuwakamatsu,Aizuwakamatsu,JP,Heianmachi 1-15,3,965-0026
01CF6372BD91B601FD78AA7E82C65C10,Chengdu Jietai Xingzheng Apartment,Chengdu,CN,No.193 Sheng He Third Road,3,610000,14339EACB230519EA69075A5DA2B4B0F,Jietai Xingzheng Apartment,Chengdu,CN,No.193 Sheng He San Road,3,610000
8168C21F8F28A2687C9768D4FB1291CE,Shadow Angkor Villa,Siem Reap,KH,Wat Bo Road,3,,8ECFAB25D3D2C2BCA0C7C2D96E31EAFD,Shadow Angkor Villa,Siem Reap,KH,"Wat Bo Street, Old Market Areas",3,
D7D1E0309597C93CDA923D6B631281CC,Homewood Suites By Hilton Austin Arboretum Northwest Hotel,Austin (TX),US,10925 Stonelake Boulevard,3,78759,2B49FBEDAE1B24D9A8953AB9263FB782,Homewood Suites by Hilton Austin-Arboretum/Northwest,Austin,US,10925 Stonelake Boulevard,3,78759
DDE95147074668F380215E3B99B36C57,Muangphol Mansion,Bangkok,TH,"931/9 Soi Kaseamsaan 1, Rama 1 Rd. Pathumwan",3,10330,80CA864A705219F29B51214E5C9104E4,Muangphol Mansion,Bangkok,TH,"931/9 Soi Kasemsun 1, Rama 1 Rd., Patumwan, Wungmai",2,10330
1BD212537860DDF18D8798802E3172CD,Jawa Dwipa Resort and Convention,Tawangmangu,ID,Jl. Solo Tawangmangu Km. 34 Karanganyar,4,57131,699F960D5306A9EC1DD2DEC3F7661ACF,Jawa Dwipa Heritage Resort and Convention,Tawangmangu,ID,"Jalan Raya Solo-Tawangmangu, Karanganyar",3,57135
4B38E066B2A6408EFEECC24101B5226E,Zhenxing Hotel,Shenzhen,CN,"No. 3007, Hong Li Road",2.5,,C75A8F96157FF9C4972DA83500A94976,Shenzhen Zhenxing Hotel,Shenzhen,CN,No.3007 Hongli Rd,3,518028
E1FD4D3C98D715BFE00D8F7238FEA93E,Villa Stefan,Anyer,ID,Jl. Raya Anyer Karang Bolong Km 145 Banten,5,,CF9CC4908FB40D504ECEDDD18608BEFC,Villa Stefan,Pasauran,ID,JL Raya Anyer KM 145,4,42166
6B35EA7C46CA2009CDF23EB31B913D90,Ochheuteal Guesthouse,Sihanoukville,KH,"23 Tola, Group 4, Sangkat 4",2,,FDD33202156D088FE27521B72D77601F,Ochheuteal Guesthouse,Sihanoukville,KH,Ochheuteal Beach,2,
AF242DE9BCB052E3D6A19B347D0BAA6B,Pension Location,Nagano,JP,"Hokujo 2443-1,Hakuba",1.5,399-9301,9974528D972F674B442A0486BCEB33B5,Pension Location,Hakuba,JP,Hokujo 2443-1,2,399-9301
D14FB78B80DDB594F036D2227E4F20C8,Comfort Inn and Suites Dayville,Dayville (CT),US,16 Tracy Road,3,6241,64464481F94EC0D5DEECAEBFAE004A22,Comfort Inn & Suites Dayville,Dayville,US,16 Tracy Road,3,6241
819ED59EB0489A5197BB93307C4F2DD0,Quality Inn,Troy (MI),US,2537 Rochester Court,2,48083,DAD75B4AAF6E697CD3713612685B75CC,Quality Inn Troy,Troy,US,2537 Rochester Court,2,48083
6C6DB59F7E3AA52A6890317E7A64DAB0,Villa Kisiris,Santorini,GR,VILLA KISIRISIMEROVIGLI,2,84700,FED059F7FD5659711166D9AC07081000,Villa Kisiris,Imerovigli,GR,Imerovigli,0,84700
92AF86AC9A5B0B91021A516E3820A067,Campanile Bordeaux Nord Le Lac Hotel,Bordeaux,FR,Rue du Petit Barail-Centre Hotelier Du Lac,3,33300,958019D6FCA37AEFFB5351E3AB7AAD23,Campanile Bordeaux Nord - Le Lac,Bordeaux,FR,rue du Petit Barail - Centre Hotelier Du Lac,3,33300
97318B24C9C927AB8F50B13B44A706B5,Guangdong Hotel Zhuhai,Zhuhai,CN,"No. 1145 Yuehai Dong Road, Gongbei",4,519020,881982B8562A58BF3822C727B8A0C361,Guang Dong Hotel Zhuhai,Zhuhai,CN,"No.1145, Yuehai East Road",4,519020
5815658331F056A3A3ADCCB3B3422BEE,Rodeway Inn Hollywood,Los Angeles (CA),US,6826 Sunset Boulevard,2,90028,BDB29D03A188BD00AF2B4B54813FA633,Rodeway Inn Hollywood,Los Angeles,US,6826 West Sunset Boulevard,2,90028
C1E1FDCA5A2036786D646D99ADD82B9D,Amerique Hotel,Montpellier,FR,"7 avenue Frederic Fabrege,",3,34250,B0D3AD5D1F82AC0417E4E6483B766D6C,Citotel Amerique Hotel,Palavas-les-Flots,FR,7 Avenue Frederic Fabrege,3,34250
E1D4B23FB807F2A1DE063BFB84A468D4,Paniolo Greens Resort,Hawaii The Big Island,US,68-1745 Waikoloa Road,3,96738,87C4B69C9D3811EC19BB825C44447A7D,Paniolo Greens Resort,Waikoloa,US,68-1745 Waikoloa Road,3,96740
738E82DB83F73B88D1D9520168491C2C,Troy Guest House,Phuket,TH,"78/16-19 Soi NaNai 8, Phangmuang Sai Kor Rd.",2,83150,4635495ADEE94678C3295DF27A2F969C,Troy Guest House,Patong Beach,TH,"78/16-19 Soi Na Nai 8 Phungmeaung Sai Kor Road,Kathu District, Phuket ",3,83150
47B1D7B5E5B4A00D7146BA165BFB43C8,Summit Hotel,Dubai,AE,"Al Rigga Street, Behind Commercial Bank Building",4,,21317B2F5D5FC089D70CC69C4A39E873,Summit Hotel (Formerly Hallmark Hotel),Dubai,AE,"Al Rigga Street, Behind Commercial Bank Building Deira",4,
287915711D06CE6D90E2C18E1D89D3A6,Hotel Ritz Plaza,Amritsar,IN,"45, The Mall",4,143001,9B9B47CE08951427AE265C80064A3449,Ritz Plaza,Amritsar,IN,45 The Mall,4,143001
7F260734198733FB642F90DF1D2B580A,Bin Majid Beach Hotel,Ras Al Khaimah,AE,Al Faisal Street,4,1946,E6BCCDE83A2E702773DD884A0A5DE8E0,Bin Majid Beach Hotel,Ras al Khaimah,AE,King Faisal Street,4,
CB86C9F85FDC9047AB796ED690E46DD7,Residenza D'Epoca Locanda Di San Martino,Siena,IT,Via San Martino 14,0,53100,126240E11C746DD8B5162A168860A5ED,Residenza D'Epoca Locanda Di San Martino,Siena,IT,Via San Martino 14,0,53100
356AA177D7EB10F135C8FEFBEFFAB840,Hotel SaiGalaxy Inn,Shirdi,IN,Kote Galli Beregaon Road,2,423109,9AD531BC40C6647D049E9332D6A511B8,Hotel Sai Galaxy Inn,Shirdi,IN,"Next to Sai Mandir, Kote Galli,Near Shivsena Office,",2,423109
EAE589C49004CE3D42DF81FB3A7A76AA,Cedran Hotel,Granada,ES,Cedran 5,2,18001,90190F5CC67E1E2DCD113A505552B3FE,Hotel Cedran,Granada,ES,"Cedran, 5",2,18010
0C330F20BADB46CA3833FB6DE0C9F2F2,The Yala Adventure Hotel,Yala,LK,"Waweyaya, Yodakandiya, Tissamaharama.",3,,2D8B8A6103470A31A1E16846B9542E5D,The Yala Adventure,Tissamaharama,LK,Yodakandiya  Tissamaharama,0,82600
5CB6F3BA4B5DDAFD0FF73C3CF3AEE9CB,Ryokan Kinnotake Tonosawa,Hakone,JP,191 Tonosawa,4.5,2500315,E17CDB06C4290C7C17D8C82AF905E2EB,Kinnotake Tonosawa,Hakone,JP,Tonosawa 191,4,250-0315
354F1497A3D5AAA35B28407DA3417282,The Penthouse Hotel,Angeles / Clark,PH,"14-3A Santos St., Balibago, Angeles City",4,,0D478891BC7DCF1AF474C3958D644C44,The Penthouse Hotel and Residences,Angeles,PH,"3-4 A. Santos St., Balibago, Angeles City, Pampanga, Philippines",4,2009
6D1903AF191F4485195913E9DC79F1A5,Junction Hotel,Nay Pyi Taw,MM,"Yarza Thingaha Road, Hotel Zone",3,11221,C87BBDEF32AC1B817507265C0ED3D1EC,Junction Hotel Nay Pyi Taw,Nay Pyi Taw,MM,"Yarza Thingaha Road, Hotel Zone, Dekhina Thiri, Nay Pyi Taw",3,11221
4E8503D22A1416C0C449E942D194BE59,Stay Istanbul Apartments,Istanbul,TR,"Sahkulu Mahallesi, Kucuk Hendek Caddesi, No 16, Galata, Beyoglu",0,34421,C3C43A48612404694CB97B001721940E,Stay Istanbul Apartments,İstanbul,TR,"Sahkulu Mahallesi, Ilk Belediye Caddesi, No 39, Galata",0,34421
6A1B7E8F84FA7B2C16A2ADD7FD6D4EE2,Hiland Suites,Bangalore,IN,"No. 25, Old No. 17, American Colony Crescent Road, Kumara Park East, Shivananda Circle",2.5,560001,AC92D588DF5D799337FEB7F0A38288F4,Hiland Suites,Bangalore,IN,"No.25, American Colony, Kumara Park East, Near Shivanand Circle",0,560001
247F75DA281BAD16F2170F6E6932A08E,A Hotel,Penang,MY,"350-E, Jalan Sultan Azlan Shah",1,11700,FF926F7A59D269F2E9DFD468321EE9C9,A Hotel Penang,George Town,MY,"350-E, Jalan Sultan Azlan Shah, Gelugor, Pulau Pinang",3,11700
F1C8F64227690C2C88C48B74551D0420,Ca Ty Hotel,Phan Thiet,VN,40 Phan Boi Chau,2,,B614E49B68A702BDCDF93178C51A7A9F,Ca Ty Hotel,Phan Thiet,VN,40 Phan Boi Chau,2,
3BFD75772673EF61CEF506ECED21BC3F,Saga Heritage Accommodation,Sigiriya,LK,"Aluth Paara, Meegaswewa, Habarana.",2,,E584031B50A57529027D1127AC9CD2E4,Saga Heritage,Habarana,LK,"Meegaswewa,",0,50150
AF2D352F13A7C77EFF25E2445D20ADCC,7 Days Inn Dongguan Humen Yellow River Fashion Store 2nd Branch,Dongguan,CN,"No.317, Renmin Road Middle",2,523903,54D88D98D0DCC690CB9B486832B020E3,7Days Inn Dongguan Huanghe Fashion City Second Branch,Dongguan,CN,"No.317, Ren Ming Zhong Road, Hu Men Town",2,523000
1383F0D98F720CF246D17EF9542E8667,Maya Sanur Resort and Spa,Bali,ID,"Jalan Danau Tamblingan No. 89M, Batujimbar, Sanur",5,80228,B69C5572A8DC64870353ABBE3E32C698,Maya Sanur Resort & Spa,Sanur,ID,Jalan Danau Tamblingan No. 89M,5,80228
64ADD671E61E7CD76D814DE879A8D7D3,Daiwa Roynet Hotel Nagoya Shinkansen-guchi,Nagoya,JP,"1-23 Tsubaki-cho, Nakamura-ku",3,453-0015,53D2D5B1F2EC076B52FCE6373D5C7B65,Daiwa Roynet Hotel Nagoya Shinkansenguchi,Nagoya,JP,Nakamura-ku Tsubakicho 1-23,3,453-0015
5FC2E57330DC1F092C7CFA77330CCDE8,Bougainvillea Inn,Langkawi,MY,"Lot 60143, Jalan Penarak",3,7000,5E8755155F4AC38E8436C96C7FA3F9A7,Bougainvillea Inn,Kuah,MY,"Lot 60143 Jalan Kemajuan, Bukit Penarak",2,7000
1A1DA4D3E7DD4F682FA3511C48FD0325,Kohmak Riverside Resort,Koh Mak (Trad),TH,Wongsiri RD 64/6,2.5,23120,47C8CA0D882389373876D538FCF78ADE,Riverside Resort,Ko Mak,TH,64/7 Wongsiri Rd. Koh Mak Island,0,23120
E20DA1E2738E4E90F7FBD4BEA297B706,The Myth-Sud Sathorn,Bangkok,TH,"235, 237, 239 Sathorn Tai Rd., Yannawa, Sathorn, Bangkok. 10120 Thailand",3,10120,E35E360D34D580C51C3104182FE7CB2E,The Myth - Sud Sathorn,Bangkok,TH,"235,237,239 Sathorn Tai Road, Yannawa, Sathorn",3,10120
C3E38189CF57D701DE7F0EE715B43755,Cuarto Hotel,Cebu,PH,"15 J. Lorente corner Garcia Street, Capitol Site",2.5,,A70B2EFE3F728736071F3AE115DAEF4F,Cuarto Hotels Cebu,Cebu City,PH,"15 J.Llorente and Garcia Street, Barangay Capitol Site",0,6000
339BCB9717B7F44EB954A8D57E1F1E8E,Shenyang Sifang Service Apartment,Shenyang,CN,No.16-2 Taiyuan South Street,2,,E3AE286E37624D5B88C5E6D57A16D206,Shenyang Sifang Apartment,Shenyang,CN,16-2 South Taiyuan Street,0,110000
35191135D4732D16EB56167EC00C6BBA,Boutique Stays Hart of Elwood,Melbourne,AU,5 Hartpury Avenue,3,3184,B23D9F2D40DAF0C0F1EA4B37DAC6DCAF,Boutique Stays - Hart of Elwood,Melbourne,AU,5 Hartpury Avenue,0,3184
545C1CBC375B18A408168FEEEDEE87B4,MH Florence Hotel & Spa,Florence,IT,Via Luigi Alamanni,4,50123,3F5C4FCBDCE6446948C28E5FE16FCE4E,Mh Florence Hotel & Spa,Florence,IT,Via Luigi Alamanni 37,4,50123
0F38DDB702B1F94A259D1DD0B15FA081,Zostel Pushkar,Pushkar,IN,"Panch Kund Road,",2,305022,83EBFCB17C4E273AD8CA1A6F55055BEF,Zostel Pushkar,Pushkar,IN,"Choti Basti, Panchkund Road, Pushkar, Rajasthan 305022",3,305022
5A9C7F35480E4B6829E34F7A592298DF,Jinjiang Inn Shenyang Heping North Street 1st Hospital of Shenyang Medical University,Shenyang,CN,No.23 Liuzhou Street,2,,487F948B557D743CBBACE91B95A36456,Jinjiang Inn Shenyang Zhongshan Square Medical University First Hospital,Shenyang,CN,No.23 Liuzhou Street,3,110000
F8674BB71B4FA2FB5B77601106BB9EF0,GreenTree Inn Fuyang Middle Yingzhou Road Business Hotel,Fuyang,CN,No.50 Ying Zhou Middle Road,3,236000,B63F87A2F0F70B5784DB0B7E59DA795C,GreenTree Inn Anhui Fuyang Middle Yingzhou Road Business Hotel,Fuyang,CN,No.50 Middle Yingzhou Road,3,236000
6306520683D26DF3E17973C83A5A98A5,GreenTree Inn ShanDong Jining Zoucheng ChangpingShan Road Changping Garden Express Hotel,Jining,CN,Changpingshan Road,2,273500,38336C29DEF1CCE05589660AB0D46B5B,GreenTree Inn ShanDong JiNing ZouCheng ChangPingShan Road ChangPing Garden Express Hotel,Zoucheng,CN,"Opposite To ChangPing Garden, ChangPingShan Road, ZouCheng City",2,273500
B173ADB9F9A73E1CA231BCA34F8528AD,Cresta Mowana Safari Resort & Spa,Kasane,BW,Chobe River,4,,2204725766F028E573FE4835D7287017,Cresta Mowana Safari Resort & Spa,Kasane,BW,"Plot 2239, Chobe River, PO Box 226",0,
F833294B729456685864BD3393473C5A,Feir's Park Hotel,Buenos Aires,AR,Esmeralda 1366,4.5,C1007ABT,3AFB29B11099727A8944B8F8722FE90E,Feir's Park Hotel,Buenos Aires,AR,Esmeralda 1366,5,C1007ABT
F469C5749E3CADA3D8EDB6AFBDDBCF36,Manjishta Ayurveda Heritage Resort,Alleppey,IN,"XIV / 264, Chemppumpuram P.OAlleppey - 688505Kerala / India",2.5,688505,03FBA10132010C00708F3221B12E80F2,Manjishta Ayurveda Heritage Resort,Alleppey,IN,"XIV / 264, Chemppumpuram P.O, Alleppey - 688505",0,688505
ED844E463C1DDEA25DA755A845FE30EB,RedDoorz near Maranatha University,Bandung,ID,"Located in Orange Home's Syariah. Jl. Babakan Jeruk 1, No. 76",3,40163,0D75D0ECDDFE610452312E8B48E34614,RedDoorz near Maranatha University,Bandung,ID,Jl. Babakan Jeruk 1 No.76 Bandung,2,40163
2280B0B16327BF18769908A0094ED47C,Hotel Whistling Pines Resort,Manali,IN,"Shuru Mandir Road, Shamlina Nagar Road, Near Jagatsukh Manali",3,175143,B27729B4A1780D6B690F1310734A569E,Whistling Pine Resorts & Spa,Jagatsukh,IN,Naggar Road Village Shaminala Shuru Jagatsukh,0,175143
D3D4E25F2F6AD83E320F47DD3717B912,Plubpla Hostel,Bangkok,TH,"38/12 Anuman Rachaton Soi ,Decho Rd.,Silom, Suriya Wong, Bang Rak",2,10500,393B0E9A5422326F25ACDF48313310DB,Plubpla Hostel,Bangkok,TH,"38/12 Anuman Ratchaton, Silom, Suriyawong, Bangrak",0,10500
3478EBC519F2D13B79FC22803F47B765,Dong Khanh Hotel,Ho Chi Minh City,VN,"2 Tran Hung Dao B Street, District 5",3,,3818D6D3E924552298366D388BC7E83F,Dong Khanh Hotel,Ho Chi Minh City,VN,02 Tran Hung Dao,3,
EBD5A9CDE29F5168796FDB79A835CCDC,The Runnymede on Thames Hotel,London,GB,"Windsor Road, Egham, Surrey",4,TW20 0AG,F513A4C0F6E4CC9786D142592FED0FEC,The Runnymede-On-Thames,Egham,GB,Windsor Road,4,TW20 0AG
4DDF353BC734809D333F67447D15F687,Best Western Plus Gadsden Hotel and Suites,Gadsden (AL),US,205 Enterprise Drive,1,35904-8239,C3F9998B6447338A54EEEFB1C51CE567,Best Western Plus Gadsden Hotel & Suites,Siberton,US,205 Enterprise Drive,3,35904
1C4AB12687F58CDA59E6EE5D74E7EF70,Hilton Garden Inn Seattle Bothell,Bothell (WA),US,22600 Bothell Everett Highway,3,98021,49180E662C1C6B01D3B03B3D676F8209,Hilton Garden Inn Seattle/Bothell,Bothell,US,22600 Bothell Everett Highway,3,98021
9CDBE1AA4D053513A11F1D5B4C9C9A64,La Marquise Luxury Resort Complex Hotel,Rhodes,GR,Ammouthes-Koskinou Kalithea,5,85100,328E8F2522ED586F24726537907E9E01,La Marquise Luxury Resort Complex,Faliraki,GR,Faliraki - Kallithea beach,5,85100
CEC7F46A09A2EAAE25681FADAA040E71,Best Western PLUS Sundial,Phoenix (AZ),US,7320 E Camelback Road,3,85251-3404,0A97572F44FAECAB617C9618D57351C3,Best Western Plus Sundial,Scottsdale,US,7320 East Camelback Road,3,85251
062D7E756753B43EC081FA45EBF7E47C,Americas Best Value Inn,Tavares (FL),US,101 West Burleigh Boulevard,1,32778,EE79D5D752D3BE507285DC4EB19367B0,Classic Inn of Tavares,Tavares,US,101 West Burleigh Boulevard,2,32778
53918CD2FD0C28673238A7CB617836A1,Best Western PLUS Siesta Key Gateway,Sarasota (FL),US,6600 S Tamiami Trl,3,34231-4832,E4DDA638EC68867AF5C388AD3810B6E7,Best Western Plus - Gateway Siesta Key,Sarasota,US,6600 South Tamiami Trail,2,34231
D81A207C242C54FCD43953FC2BB6BDB4,Citrus Manali Resorts,Manali,IN,"Kullu Manali National Highway, Chauri Bihal",4,175131,035278A8CBC07E9DC939BD83739C1740,Citrus Manali Resorts,Manāli,IN,"Manali District,Kullu",4,175131
048A19E16AAA23C972B71820B0ED1AD9,Odyssey Residence Suite Hotel,Fethiye,TR,Karagedik District 1112 Street 14/A-1,0,48300,F6E8A6A97BD7DCD4BAB986E471BAD297,Odyssey Residence Apartments,Fethiye,TR,Karagedik Mah. 1112 Sok No 14 A-1 Calis Mevkii,0,48300
5BB207CBB33F3D099BCD979F86B3F54B,Chongqing Yangtze River Internatioanl Youth Hostel,Chongqing,CN,"No. 80, Changbin Road, Chao Tian Men Port",3,400010,9288C09CFB7714C3CAF57723C04BB6A4,Yangtze River International Youth Hostel,Chongqing,CN,"No 80,Changbin Rd,Dock 11,ChaoTianMen,Yuzhong District,",2,400010
6D1A8A42E8A272C835C3FE718EE6FB58,Soyic Hotel,Eskisehir,TR,Yunusemre Avenue No.95,3,26090,21CA3C25DE8572D93CFF722CDD1EA56D,Soyic Hotel,Eskisehir,TR,Deliklitas Mah Yunus emre cad No:95 ,3,26090
597EAE0E995D9485E69B99F37E4D5B5E,City Rooms Guesthouse,Rome,IT,Viale Trastevere 209,0,153,3A1DC0F06A4D85ABD9B61F2C08FCCB14,City Rooms,Rome,IT,Viale Trastevere 209 ,0,153
33ED277D304ADFF17D2B8C4E3645DC5C,Qing He Yue Hostel,Huangshan,CN,No.28-29 hongcun Backstreet,2,245000,7004840FF32193FECAA6A0F589A93F68,Qingheyue Inn,Yi,CN,"No.28-29 Back Street, Hong Village",2,243100
CA71D1F1F44832C1E9BCA4A01C07742E,J Hotel,Sanya,CN,"No 163,Sanya Bay Road . Hainan . P.R.",4,572000,1E2C4AC610C0533A24170FDD41E8B4EF,J Hotel ( Natural Hot Spring),Sanya,CN,No.1603 Sanya Bay,0,572000
5678BBBA78E6F8E79C5E4BBD2BF55083,Windsor Hotel,Taichung,TW,610 Sec. 4 Taiwan Boulevard,5,40764,986E49E5B144CDF81BAFA318689C4317,Windsor Hotel Taichung,Xitun,TW,"No. 610, Section4, Taiwan Blvd",5,40764
EB6D2DAF6780FCD9B562404085D3D6F0,Novotel Saigon Centre Hotel,Ho Chi Minh City,VN,"167 Hai Ba Trung Street, District 3",4.5,70000,18D848D1F37F0FD26FFC9203C1B287EC,Novotel Saigon Centre,Ho Chi Minh City,VN,167 Hai Ba Trung,4,
2FAE522960EE318D967D726545E42DA5,Hampton Inn And Suites Austin The University Capitol,Austin (TX),US,1701 Lavaca Street,2.5,78701,405CDEC8F3461C797B5D7C6126650476,Hampton Inn and Suites Austin University Capitol,Austin,US,1701 Lavaca Street,3,78701
85FC37B18C57097425B52FC7AFBB6969,Scenic Hotel Southern Cross,Dunedin,NZ,Cnr Princes and High Streets,4,,46AB5450FE949E0EE25A2F9530B71E24,Scenic Hotel Southern Cross,Dunedin,NZ,"118 High St, Dunedin 9016",4.5,9054
CD9E7EC5200F750B4355FDBF18CAF9B7,Puncak Pass Resort,Puncak,ID,"Jl.Raya Puncak Km 90, PO Box - 18, Cianjur, Cipanas",4,,47A53536E71CDB8136E983E3A92C1369,Puncak Pass Resort,Puncak,ID,"Jl. Raya Puncak KM90 , PO BOX 18",3,43253
D8A0B50C1BFF0018E59DA1599D3F0B87,Hotel Grand Town,Makassar,ID,"Jl. Pengayoman, Kompleks Pasar Segar, Blok E, 9B",3,,D36C1F678484235AE5BB7B3A692030DC,Hotel Grand Town,Makassar,ID,Jl. Pengayoman Kompleks Pasar Segar Blok E.9B,3,90143
DC1AA8E58F09A050B37F9D94AD818778,Best Western North East Inn,North East (MD),US,39 Elwoods Road,2,21901-1805,B5CFF17C50579F78953B8D38033EE37E,Best Western - North East,North East,US,39 Elwoods Road,2,21901
129ACC7E7B2D91ECABFC230F3462880B,Song Loc Hotel,Halong,VN,"2B Khu 9A, Bai Chay",1.5,,839DBF4DEFA366888302BCE47D6A4C19,Song Loc Hotel,Ha Long,VN,"2A Khu 9B, Bai Chay",2,
C318F01D8868BA2B363820EC0A5F0E71,Comfort Inn and Suites Byram,Byram (MS),US,5760 I-55 NE Frontage Road,3,39272,05D2D6315E41073AB09C9533F33FF580,Comfort Inn & Suites Byram,Byram,US,5760 Interstate 55 Northeast Frontage Road,3,39272
A73D18446F20A30BE28C26AB513DA8D8,Mounts Bay Waters Apartment,Perth,AU,112 Mounts Bay Road,4,6000,CE7FB789D312196518F2A053ADC75382,Mounts Bay Waters Apartment Hotel,Perth,AU,112 Mounts Bay Road,4,6000
875DD2CF49C63C6852C18C1B22339B7C,130 Rock Apartments,Tel Aviv,IL,130 Dizengoff Street,0,,B32A60AA002C1C88489B771B9640C1C3,130 Rock Apartments,Tel Aviv,IL,130 Dizengoff Street ,0,64397
D3441FC9FFA38894B46C7291710B77E5,Lexington Inn And Suites Yuba City,Yuba City (CA),US,4228 South Highway 99,3,,B8A69E7684E3B64FDE78DE388E60DD18,Lexington Inn & Suites Yuba City,Yuba City,US,4228 South Highway 99,3,95991
DD7FBDDB64204804F98FB472FE020346,Courtyard Aberdeen Airport,Aberdeen,GB,Argyll Road Dyce,4,AB21 0AF,23306162410AB75A4A6A98CBCB011B90,Courtyard by Marriott Aberdeen Airport,Dyce,GB,"Argyll Road, Dyce",4,AB21 0AF
1AE528EFAB5E39070FCC8A03A0B4D5DD,Maleewana Hotel & Resort,Bangkok,TH,65 Moo 2 Rajapruk Rd. Bangkanoon Bangkruay,4,11130,756DCCA842F4D82C3EF533D36E48C2A2,Maleewana Hotel & Resort,Ban Bang Muang,TH,"65 Ratchaphruek Rd. Bangkanoon, Bang Kruai",3,11130
C9D333E6F59B65C0E5003B48C09943D0,Toraja Villa,Bali,ID,Jalan Balai Subak,5,80351,3A918C75E0EB01D9CE7F79AC10DE8AB1,Toraja Villa,Canggu,ID,"Jalan Bale Subak No. 3X, Babakan",5,80361
3B9FA90237EA46E01AB4D1B3AEF35BD2,Rex Hotel,Adelaide,AU,"172 Richmond Road, Marleston",2.5,5033,9FE494132F9B3508D9380A431FA2420B,Rex Hotel Adelaide,Adelaide,AU,172-176 Richmond Road,3,5033
7C9CC10E1F7A3C81F707C9FBE74F657C,Seakissed Beachhouse,Jervis Bay,AU,5 The Marina,4,2540,725F6445DA6CDC34E513A4952E8C8E55,Seakissed Beach House,Greenwell Point,AU,5 The Marina ,4,2540
AF40606AB1EE7AE2D009FA8118942005,The Lokha Ubud Resort,Bali,ID,"Br. Bangkiang Sidem, Desa Keliki, Tegallalang",5,,B5BE0A868D8E674CED29BA7B61E495CD,The Lokha Ubud,Ubud,ID,"Jln Bangkiangsidem, Desa Keliki, Tegallalang, Ubud - Bali",4,80561
38A9E5787378413989266BF78A420EDC,Gowin Hotel,Bali,ID,"Jl. Dewi Sartika No. 3, Tuban",3,80361,7487E3EF6AF5523382D9A6CEB172F069,Gowin Hotel,Kuta,ID,Jl. Dewi Sartika No. 3,2,80361
C3831FCE09E8F37BFEBB0BB6C2FB77D3,Hotel Playasol,Mazarron,ES,"Velero, s/n",3,30877,C45A4A02FCB9EAB872C434D0ACD86628,Hotel Playasol,El Puerto de Mazarrón,ES,"Velero, s/n - Bolnuevo",3,30877
F0C426959267CC8EA4DA7DD175F40516,Pan Hotel,Athens,GR,"11, Mitropoleos Street",3,10557,7CB1AFDE44997F2C8AC907D6F384A92F,Pan Hotel,Athens,GR,Mitropoleos 11,3,10557
D5364B5FFC5FF44DC34067EC9056E559,Athens Atrium Hotel and Suites,Athens,GR,"21 Okeanidon Street,",4,11745,7A9E5E1356378516B49200E93FA3642B,Athens Atrium Hotel & Jacuzzi Suites,Athens,GR,"21 Okeanidon Street, Agios Sostis, Syngrou Av.",4,11745
B0F12B81C46AC78BF48A762E412305AE,Love Me Resort,Kenting,TW,"No.965, Henggong Rd.",3.5,946,42EF0EF21B880703E451E682AFE44635,Love Me Resort,Wangsha,TW,"No. 965, Henggong Road",0,946
9739EFC4F01292E764C86CAA59AF353E,Novotel Maastricht,Maastricht,NL,Sibemaweg 10,4,6227,33A854E247155D590883B93BCA53848A,Novotel Maastricht,Maastricht,NL,Sibemaweg 10,4,6227 AH
1073E76E7E197DA8DA02D10D6EEAF088,Parkside Guest House,Pollington,GB,"Main Street, Pollington, Goole, East Yorkshire",3,DN14 0DW,F7A99466E8DF15103FB9BDF6393438B3,Parkside Guest House,Pollington,GB,"Main Street, Pollington",0,DN14 0DW
5B3A5316A5F529A2702F0F44D3219867,Hidden Paradise By Rahi Resort,Goa,IN,"H.No 552, Ashvem Mandrem Goa",3,403527,092C1CD82261B248513F867EF588D04D,Hidden Paradise - By Rahi Resorts,Mandrem,IN,"Opp. Caju Varo, Ashwem Beach, Pernem, North Goa",0,403527
F471D68A3D65E5091BBA8374044BE13E,Valentinos Hotel,Angeles / Clark,PH,Rosario Street corner Gloria Street Balibago,3,2009,174947AA674C8B2F86109EF31F5DFA77,Valentino's Hotel,Angeles,PH,"Rosario Street Corner Gloria Street Balibago, Pampanga",3,2010
FBCFB334B3C6437F48F08584DF06776C,Mandalay Karaweik Mobile Hotel,Mandalay,MM,"Stand Street, Between 32nd and 33rd Street, Chanaye Tharzan Township",4,263761,897B3EDFA5EFA956711FA02F77DA723E,Mandalay Karaweik Mobile Hotel,Mandalay,MM,"Strand Road, Between 32st & 33rd Street, Chan Aye Tharzan Township",3,11221
25C6EDD2D5E9294392555BB08A07C95D,Lakeshore Hotel Hsinchu,Hsinchu,TW,"No.773, Minghu Rd",4,,00ACAEB468B41AFD8435C03622484439,Lakeshore Hotel Hsinchu,Hsinchu City,TW,"No. 773, Minghu Road",4,300
